ATS7i,AATS5m,AATS4p,AATS5p,AATS3i,AATS1s,AATS5s,ATSC7m,ATSC1v,ATSC7e,ATSC5s,AATSC0s,AATSC6s,MATS8c,MATS3e,MATS5i,GATS3c,GATS4m,GATS3v,GATS5e,SpMAD_Dzp,VR2_Dzs,BCUTc-1l,SpMax7_Bhm,SpMax6_Bhv,SpMin2_Bhv,SpMin1_Bhe,SpMax1_Bhp,SpMin2_Bhs,VCH-6,VPC-5,ASP-3,ASP-4,ASP-6,ASP-7,SHBd,SHdsCH,minHdsCH,minsCH3,mindssC,maxHdsCH,maxsCH3,hmax,MLFER_BO,MLFER_S,nTG12HeteroRing,GGI6,JGI4,SRW8,XLogP,pIC50
7436.165748,75.64681783,1.595222341,1.561593685,147.5731755,3.299954275,3.262938022,-522.7818328,53.17492452,-0.660719053,-3.530204884,1.14283193,-0.087276841,0.029748072,-0.084244541,0.100735172,1.248675413,1.008714983,0.955091009,1.281689,8.493324241,10.02194827,-0.338166844,2.684842144,2.77986352,1.9287417,2.05721798,4.028360368,1.895695129,0.09112028,1.672518176,0.172921602,0.108719602,0.044448842,0.02803647,0,0.638838498,0.638838498,0,-0.00127803,0.638838498,0,0.638838498,0.901,2.312,1,0.405714286,0.045416667,8.49023301,6.428,8.366531544
7334.1072,89.22540617,1.713133883,1.75162245,148.4565446,3.343964335,3.200523756,-361.6096253,52.72373752,0.257370514,6.869029804,1.491021954,-0.080846085,0.021518449,-0.080113087,0.161596551,1.205236518,1.018699103,0.916895389,0.964119958,9.126931311,12.03606712,-0.338071864,2.748727601,2.811257276,1.93519641,2.058943295,4.042484976,1.871334393,0.09112028,1.922529931,0.171250466,0.10934561,0.043823664,0.028287606,0,0.536162551,0.536162551,0,0.725326909,0.536162551,0,0.627790638,0.631,2.478,1,0.388571429,0.046464646,8.491875383,6.542,8.301029996
16400.60317,66.06212889,1.531803005,1.373181029,147.1287697,3.471064815,3.296951819,521.0852526,-23.39270531,0.968111107,-9.162524005,1.127517147,-0.14827332,0.11255917,0.085737113,0.079362066,1.072387193,1.002368225,0.896725329,1.318695294,11.64412386,11.24689948,-0.37215394,2.881113891,2.904896078,1.947512785,2.057236668,4.028335884,1.890484228,0.084175836,2.113525576,0.169801957,0.108641315,0.043100972,0.02758421,0,0.687306902,0.687306902,1.543980124,-0.105782602,0.687306902,1.546769442,0.687306902,1.136,3.298,1,0.528163265,0.050118203,8.690305809,5,8.292429824
7436.15338,84.52189502,1.616017682,1.595269258,147.5731755,3.299954275,3.294145155,-6.461810772,53.17492452,0.277026947,-2.101731767,1.14283193,-0.140131655,-0.02054011,-0.084244541,0.080514515,1.273331441,0.909213795,0.955091009,1.250013014,8.391977927,10.85522077,-0.338165664,2.802181114,2.769459215,1.928591095,2.057234241,4.028457033,1.897174271,0.09112028,1.758024759,0.171250466,0.10934561,0.043823664,0.028287606,0,0.636814129,0.636814129,0,0.002713845,0.636814129,0,0.636814129,0.901,2.312,1,0.388571429,0.046464646,8.491875383,6.428,8.283996656
7735.289324,80.56265709,1.522417713,1.515305389,153.1818988,3.888888889,4.098484848,-258.228645,54.29085146,0.211716066,1.472222222,3.313131313,-0.18079922,0.051975965,0.035925411,0.045524435,1.050870166,1.118098706,0.945132855,0.826654026,9.822276327,9.54908219,-0.338175452,2.755347386,2.771364259,1.937526359,2.057203937,4.028228878,1.853139671,0.087398764,1.635451625,0.174043487,0.107788791,0.04375291,0.027996807,0,0.704676871,0.704676871,0,-0.225244237,0.704676871,0,0.751797052,0.914,2.238,1,0.466938776,0.050718954,8.555836815,6.25,8.251811973
7458.95011,69.37889568,1.532961419,1.523304962,147.9858391,3.330246914,3.281986532,-463.4763143,67.22000172,-0.488076742,-2.835858586,1.156616672,-0.104738238,-0.039516323,-0.019615873,0.088477093,1.319618588,1.051076641,0.919362226,1.540068122,8.116112795,14.7492202,-0.338163369,2.619181914,2.749442853,1.934221507,2.057149342,4.027995264,1.879563734,0.095417517,1.507858186,0.17157076,0.109715706,0.043722119,0.028534844,0,0.644444444,0.644444444,0,-0.013096183,0.644444444,0,0.644444444,0.913,2.179,1,0.327346939,0.040716846,8.435766193,6.965,8.229147988
7078.112648,73.01137859,1.534933858,1.526370322,148.4595819,3.482539683,3.403880071,-334.3224969,35.16210479,-0.350464348,-3.349202474,1.217637804,-0.049299326,-0.02700373,-0.0571661,0.030868849,1.258307809,1.055367225,0.93879944,1.390613861,8.353546873,26.93680847,-0.338114663,2.568442807,2.74152983,1.913375559,2.056259612,4.027086884,1.809932284,0.088187702,1.480219896,0.17157076,0.109715706,0.043722119,0.028534844,0,0.664444444,0.664444444,0,-0.040873961,0.664444444,0,0.664444444,1.201,2.352,1,0.327346939,0.040716846,8.435766193,4.936,8.207608311
7597.082225,72.65287648,1.528443984,1.520526867,150.4876472,3.608024691,3.430976431,-481.1365755,60.59079639,-0.79662656,-4.401515152,2.275686154,0.084716114,0.048680289,-0.093124914,0.024538226,1.188462733,1.116510813,0.938473663,0.979043875,9.124256477,11.08169572,-0.338170389,2.619181914,2.766064048,1.935844858,2.057173567,4.028095042,1.866597195,0.09112028,1.557782827,0.172921602,0.108719602,0.044448842,0.02803647,0,0.669954649,0.669954649,0,-0.105251795,0.669954649,0,0.669954649,0.901,2.23,1,0.405714286,0.045416667,8.49023301,6.291,8.173925197
8199.163624,61.80594105,1.527692095,1.42134389,147.6648758,3.384722222,3.015775034,-491.9279735,41.35495036,-0.695412967,-1.704528853,1.144834023,0.044007804,0.019541423,-0.080998895,0.066362744,1.18913556,1.122448634,0.921805411,1.054697396,9.856692777,9.744642042,-0.374306933,2.705066974,2.824948266,1.938735378,2.057174136,4.028086488,1.882223135,0.09112028,1.640946743,0.1741217,0.110050716,0.044416026,0.028786928,0,0.655844317,0.655844317,1.622313458,-0.039054521,0.655844317,1.622313458,0.655844317,1.127,2.34,1,0.405714286,0.043921569,8.515792211,5.888,8.13667714
7208.360009,81.31562556,1.719160154,1.756843927,145.9547365,3.066186557,2.533015339,-850.3174455,58.93899658,-0.125530496,-3.546421,0.302118328,-0.016337809,-0.013000835,0.019181752,0.179303521,1.364047649,1.016788897,0.897423441,1.740944252,7.87532938,15.16890523,-0.33806689,2.619181914,2.804054911,1.933508491,2.058912909,4.042349859,1.884173607,0.095417517,1.850092786,0.17157076,0.109715706,0.043722119,0.028534844,0,0.501440329,0.501440329,0,0.957826909,0.501440329,0,0.501440329,0.643,2.427,1,0.327346939,0.040716846,8.435766193,7.216,8.107905397
9472.957145,77.07870241,1.584326428,1.523143538,148.338891,3.582412822,3.280274348,-582.5363136,117.2224487,-0.831084224,2.036701878,0.866968201,-0.013831929,-0.08584304,-0.06762409,0.018738148,0.944686932,0.99163859,0.959405134,1.138648134,8.943592305,10.8878298,-0.338006615,2.731576548,2.824361841,1.928944194,2.05767372,4.028569914,1.896753653,0.09112028,1.748818424,0.172615749,0.10778111,0.043881808,0.027954404,0.671051745,0.630157943,0.630157943,0,0.517240489,0.630157943,0,0.671051745,1.075,2.314,1,0.445714286,0.042666667,8.517393171,6.671,8.096910013
7436.165748,82.7190115,1.934902107,1.773744875,144.0939213,3.035893919,2.888452425,-517.614984,94.44940376,-0.635705778,6.389929242,1.081597732,-0.007100301,0.06193558,-0.067654359,-0.087567326,0.9933065,1.31710071,0.928978556,0.913556445,6.350144325,16.32072389,-0.293655523,2.75646576,2.797629638,1.926106016,2.0621459,4.066088172,1.904955421,0.120583063,2.937542095,0.172921602,0.108719602,0.044448842,0.02803647,0,0.511266482,0.511266482,0,0.176962711,0.511266482,0,0.537380637,0.746,2.316,1,0.405714286,0.045416667,8.49023301,6.408,8.045757491
9185.389389,76.31128848,1.693091473,1.634770044,145.7591499,3.147067901,2.571825941,-463.0533647,34.94778835,-0.183093435,2.126795214,0.386562238,-0.014804544,0.092940333,-0.066809913,0.173875853,1.183619799,1.023588308,0.900059529,1.002501634,9.351195696,11.51586886,-0.373906621,2.825563786,2.850955997,1.938213218,2.058943724,4.042471744,1.886816137,0.09112028,2.002954479,0.172813212,0.109396874,0.044065949,0.028523682,0,0.517171622,0.517171622,1.684685537,0.896067649,0.517171622,1.684685537,0.597389421,0.857,2.588,1,0.388571429,0.044952381,8.517393171,6.139,8.040958608
7086.098075,71.12012288,1.556450192,1.507931434,148.5658959,3.482539683,3.391452991,-439.279814,35.16210479,-0.126145223,-1.344373915,1.217637804,-0.113123915,-0.00689313,-0.071765115,0.102384665,1.24570928,1.074553619,0.917872553,1.345054152,8.198992682,14.91858897,-0.338165621,2.619181914,2.69365303,1.914030577,2.056428098,4.027273122,1.815522284,0.088187702,1.495335778,0.17157076,0.109715706,0.043722119,0.028534844,0,0.658333333,0.658333333,0,-0.033504346,0.658333333,0,0.658333333,1.201,2.352,1,0.327346939,0.040716846,8.435766193,4.936,8.031517051
7187.618493,96.45862489,1.802216418,1.828808224,145.5420729,3.035893919,2.545173962,59.801082,45.79747399,0.135457222,-2.803758897,0.288462908,-0.018131201,0.015623655,-0.070205888,0.171953051,1.286183894,0.932281437,0.93626204,1.220491448,8.120179626,10.7613506,-0.338069435,2.829221299,2.820221827,1.927781536,2.058998831,4.042839647,1.900214086,0.09112028,2.100259359,0.171250466,0.10934561,0.043823664,0.028287606,0,0.493810014,0.493810014,0,0.991499748,0.493810014,0,0.493810014,0.631,2.56,1,0.388571429,0.046464646,8.491875383,6.679,8.026872146
11445.53287,59.53083939,1.437409602,1.395608852,148.2401118,3.179292929,2.857638889,-440.708503,26.88693014,-0.604181656,4.043410007,0.997818759,-0.053466321,0.136876377,-0.047788025,0.087196164,1.246312376,0.996498864,0.998410192,1.133294212,9.745179574,12.40191094,-0.3387959,2.810757679,2.851704359,1.961387725,2.057482003,4.028338696,1.915122359,0.09112028,1.896263982,0.171920452,0.108713917,0.043802576,0.028374337,0,0.641184807,0.641184807,1.989269442,-0.021056311,0.641184807,1.989269442,0.641184807,1.239,2.375,1,0.388571429,0.043603604,8.567696174,5.931,8.017728767
7185.575648,87.58354771,1.781421077,1.79513265,145.5420729,3.035893919,2.513966829,-1009.691902,45.79747399,-0.186837778,-4.294112825,0.288462908,3.20E-04,-0.052115273,-0.070205888,0.192999861,1.244600756,1.010089477,0.93626204,1.266640109,8.220611577,11.27054965,-0.338070487,2.753692723,2.832857254,1.927930481,2.058982275,4.042732943,1.89874167,0.09112028,2.014752777,0.172921602,0.108719602,0.044448842,0.02803647,0,0.495834383,0.495834383,0,0.980076566,0.495834383,0,0.495834383,0.631,2.56,1,0.405714286,0.045416667,8.49023301,6.679,8.017728767
9472.366921,84.88877033,1.603542376,1.552778042,148.338891,3.582412822,3.307736626,-134.8247556,117.2224487,-0.299518224,3.470555602,0.866968201,-0.038819929,0.093559934,-0.06762409,0.003680532,0.968601884,0.898971861,0.959405134,1.11138525,8.846082544,12.27164724,-0.338005562,2.823095979,2.812545435,1.928793373,2.057690028,4.028666609,1.898232318,0.09112028,1.834325006,0.171008888,0.108394069,0.043323893,0.027981207,0.668648148,0.628133573,0.628133573,0,0.521232363,0.628133573,0,0.668648148,1.075,2.314,1,0.428571429,0.043703704,8.518991573,6.671,8
7436.165748,75.64681783,1.595222341,1.561593685,147.5731755,3.299954275,3.262938022,-522.7818328,53.17492452,-0.660719053,-3.530204884,1.14283193,-0.087276841,0.029748072,-0.084244541,0.100735172,1.248675413,1.008714983,0.955091009,1.281689,8.493324241,10.02194827,-0.338166844,2.684842144,2.77986352,1.9287417,2.05721798,4.028360368,1.895695129,0.09112028,1.672518176,0.172921602,0.108719602,0.044448842,0.02803647,0,0.638838498,0.638838498,0,-0.00127803,0.638838498,0,0.638838498,0.901,2.312,1,0.405714286,0.045416667,8.49023301,6.428,7.958607315
7337.550231,88.4131122,1.710924798,1.749069276,148.3388881,3.347050754,3.075289936,-722.2992191,52.72373752,-0.039717486,-13.939051,1.491021954,-0.050523365,0.041316602,-0.045092061,0.133780709,1.324090509,1.033931042,0.887431012,1.373454948,9.011201732,12.56872917,-0.337965002,2.779781794,2.806724468,1.935322058,2.058966441,4.042605741,1.870473777,0.09112028,1.96448709,0.170631843,0.109223065,0.043576202,0.027630596,0,0.551440329,0.551440329,0,0.599030612,0.551440329,0,0.61303099,0.631,2.478,1,0.448979592,0.040392157,8.506536611,6.753,7.958607315
7588.140331,76.47638233,1.524726062,1.51553031,150.3699907,3.611111111,3.795454545,-283.1881691,60.59079639,-0.57979456,-20.9486532,2.275686154,0.429213721,0.003591498,-0.065635206,0.062123608,1.289811634,1.057600545,0.907398432,1.369316228,8.885199354,15.75241847,-0.338056458,2.769497295,2.753644964,1.936013281,2.057201947,4.02822798,1.865446906,0.09112028,1.62225249,0.170631843,0.109223065,0.043576202,0.027630596,0,0.694444444,0.694444444,0,-0.175688776,0.694444444,0,0.694444444,0.901,2.23,1,0.448979592,0.040392157,8.506536611,6.502,7.920818754
7597.082225,72.65287648,1.528443984,1.520526867,150.4876472,3.608024691,3.430976431,-481.1365755,60.59079639,-0.79662656,-4.401515152,2.275686154,0.084716114,0.048680289,-0.093124914,0.024538226,1.188462733,1.116510813,0.938473663,0.979043875,9.124256477,11.08169572,-0.338170389,2.619181914,2.766064048,1.935844858,2.057173567,4.028095042,1.866597195,0.09112028,1.557782827,0.172921602,0.108719602,0.044448842,0.02803647,0,0.669954649,0.669954649,0,-0.105251795,0.669954649,0,0.669954649,0.901,2.23,1,0.405714286,0.045416667,8.49023301,6.291,7.920818754
7346.492124,84.58960636,1.71464272,1.754065832,148.4565446,3.343964335,2.682005238,-920.2476255,52.72373752,-0.256549486,-2.865163986,1.491021954,0.284207964,-0.055750208,-0.080113087,0.089340561,1.15627928,1.074575892,0.916895389,0.876260215,9.249350399,11.67250812,-0.338073426,2.619181914,2.820945998,1.93515591,2.058937443,4.04245564,1.871594964,0.09112028,1.900017427,0.172921602,0.108719602,0.044448842,0.02803647,0,0.526950533,0.526950533,0,0.795234316,0.526950533,0,0.61303099,0.631,2.478,1,0.405714286,0.045416667,8.49023301,6.542,7.920818754
7735.289324,80.56265709,1.522417713,1.515305389,153.1818988,3.888888889,4.098484848,-258.228645,54.29085146,0.211716066,1.472222222,3.313131313,-0.18079922,0.051975965,0.035925411,0.045524435,1.050870166,1.118098706,0.945132855,0.826654026,9.822276327,9.54908219,-0.338175452,2.755347386,2.771364259,1.937526359,2.057203937,4.028228878,1.853139671,0.087398764,1.635451625,0.174043487,0.107788791,0.04375291,0.027996807,0,0.704676871,0.704676871,0,-0.225244237,0.704676871,0,0.751797052,0.914,2.238,1,0.466938776,0.050718954,8.555836815,6.25,7.920818754
7346.492124,84.58960636,1.71464272,1.754065832,148.4565446,3.343964335,2.682005238,-920.2476255,52.72373752,-0.256549486,-2.865163986,1.491021954,0.284207964,-0.055750208,-0.080113087,0.089340561,1.15627928,1.074575892,0.916895389,0.876260215,9.249350399,11.67250812,-0.338073426,2.619181914,2.820945998,1.93515591,2.058937443,4.04245564,1.871594964,0.09112028,1.900017427,0.172921602,0.108719602,0.044448842,0.02803647,0,0.526950533,0.526950533,0,0.795234316,0.526950533,0,0.61303099,0.631,2.478,1,0.405714286,0.045416667,8.49023301,6.542,7.886056648
7436.15338,99.9754972,1.955697447,1.855522089,144.0939213,3.035893919,2.890319519,-1.294962,94.44940376,0.302040222,5.912900149,1.081597732,-0.042135837,-0.04030977,-0.067654359,-0.08533272,1.028133642,1.239292669,0.928978556,1.047103966,6.246879219,20.86777048,-0.293655545,2.813258834,2.785773194,1.92596393,2.06216373,4.066241009,1.906469964,0.120583063,3.01252264,0.171250466,0.10934561,0.043823664,0.028287606,0,0.509242112,0.509242112,0,0.180954586,0.509242112,0,0.538290466,0.746,2.316,1,0.388571429,0.046464646,8.491875383,6.408,7.853871964
7950.821428,73.03255352,1.500834344,1.501945157,148.1300471,3.582582583,3.657004831,-242.5850113,121.2123195,0.467304817,2.715181661,1.636125529,-0.262854831,-0.053866652,-0.085039265,0.07053479,1.105985793,1.023069668,0.953904537,1.14793311,8.739145408,12.90092431,-0.386014991,2.729679205,2.75922311,1.934433367,2.057133897,4.028066623,1.868123985,0.09112028,1.596576764,0.171250466,0.10934561,0.043823664,0.028287606,0.56463038,0.665277778,0.665277778,0,-0.092272298,0.665277778,0,0.665277778,1.212,2.477,1,0.388571429,0.046464646,8.491875383,5.369,7.823908741
9262.337366,84.33176354,1.455710454,1.471764503,150.0950355,3.811253561,4.383888889,-376.0566784,58.92680018,-1.464826827,-25.93690522,4.024364498,-0.092888277,0.073147516,-0.024126892,-0.053799912,1.001210577,1.130319585,1.001590046,1.028379339,10.84487008,11.39883747,-0.338179035,2.810645606,2.848621274,1.956757804,2.057655989,4.028607917,1.886644576,0.09112028,1.793018372,0.170090705,0.107706352,0.043336035,0.028074741,0,0.714030612,0.714030612,0,-0.292208522,0.714030612,0,1.385400984,0.801,2.025,1,0.470204082,0.044900285,8.660254034,7.657,7.769551079
7597.157209,77.28867629,1.526935147,1.518083485,150.4876472,3.608024691,3.949494949,-211.4424411,60.59079639,0.69866944,2.970538721,2.275686154,-0.334918832,-0.012922254,-0.093124914,0.093563507,1.219460983,1.035523515,0.938473663,1.048009265,9.001104612,13.11869535,-0.338168767,2.737635851,2.756847381,1.935885888,2.057179302,4.028121308,1.866328532,0.09112028,1.580295331,0.171250466,0.10934561,0.043823664,0.028287606,0,0.679166667,0.679166667,0,-0.133088624,0.679166667,0,0.679166667,0.901,2.23,1,0.388571429,0.046464646,8.491875383,6.291,7.769551079
7588.140331,76.47638233,1.524726062,1.51553031,150.3699907,3.611111111,3.795454545,-283.1881691,60.59079639,-0.57979456,-20.9486532,2.275686154,0.429213721,0.003591498,-0.065635206,0.062123608,1.289811634,1.057600545,0.907398432,1.369316228,8.885199354,15.75241847,-0.338056458,2.769497295,2.753644964,1.936013281,2.057201947,4.02822798,1.865446906,0.09112028,1.62225249,0.170631843,0.109223065,0.043576202,0.027630596,0,0.694444444,0.694444444,0,-0.175688776,0.694444444,0,0.694444444,0.901,2.23,1,0.448979592,0.040392157,8.506536611,6.502,7.744727495
7458.95011,69.37889568,1.532961419,1.523304962,147.9858391,3.330246914,3.281986532,-463.4763143,67.22000172,-0.488076742,-2.835858586,1.156616672,-0.104738238,-0.039516323,-0.019615873,0.088477093,1.319618588,1.051076641,0.919362226,1.540068122,8.116112795,14.7492202,-0.338163369,2.619181914,2.749442853,1.934221507,2.057149342,4.027995264,1.879563734,0.095417517,1.507858186,0.17157076,0.109715706,0.043722119,0.028534844,0,0.644444444,0.644444444,0,-0.013096183,0.644444444,0,0.644444444,0.913,2.179,1,0.327346939,0.040716846,8.435766193,6.965,7.744727495
7086.098075,71.12012288,1.556450192,1.507931434,148.5658959,3.482539683,3.391452991,-439.279814,35.16210479,-0.126145223,-1.344373915,1.217637804,-0.113123915,-0.00689313,-0.071765115,0.102384665,1.24570928,1.074553619,0.917872553,1.345054152,8.198992682,14.91858897,-0.338165621,2.619181914,2.69365303,1.914030577,2.056428098,4.027273122,1.815522284,0.088187702,1.495335778,0.17157076,0.109715706,0.043722119,0.028534844,0,0.658333333,0.658333333,0,-0.033504346,0.658333333,0,0.658333333,1.201,2.352,1,0.327346939,0.040716846,8.435766193,4.936,7.721246399
16149.8853,73.03402422,1.663769099,1.509584318,145.4324642,3.273019547,2.859499618,714.5019985,-26.80463836,-0.00604948,-7.933006825,0.508690071,-0.050344794,0.043331954,0.142337007,0.148307052,1.010690292,0.978962166,0.877506968,1.363967339,11.29255245,9.06929156,-0.371837441,2.923884666,2.920014316,1.947020766,2.059000611,4.042707293,1.893588322,0.084175836,2.455760177,0.169801957,0.108641315,0.043100972,0.02758421,0,0.544302787,0.544302787,1.601017161,0.789913076,0.544302787,1.617185537,0.665167199,0.866,3.546,1,0.528163265,0.050118203,8.690305809,5.251,7.721246399
7437.640679,82.96678653,1.646464091,1.630458039,147.5925824,3.303040695,3.257731637,-143.8165068,53.17492452,-0.524737053,-5.114456176,1.14283193,-0.076453942,-0.006480504,-0.059838793,0.08782623,1.323440997,1.085111059,0.88935411,1.488821633,8.299585034,11.9799209,-0.338089719,2.822392371,2.763460323,1.928124027,2.057298494,4.028852231,1.902033108,0.09112028,1.924164904,0.170631843,0.109223065,0.043576202,0.027630596,0,0.63345679,0.63345679,0,0.009153474,0.63345679,0,0.63345679,0.901,2.312,1,0.448979592,0.040392157,8.506536611,6.639,7.657577319
7078.112648,73.01137859,1.534933858,1.526370322,148.4595819,3.482539683,3.403880071,-334.3224969,35.16210479,-0.350464348,-3.349202474,1.217637804,-0.049299326,-0.02700373,-0.0571661,0.030868849,1.258307809,1.055367225,0.93879944,1.390613861,8.353546873,26.93680847,-0.338114663,2.568442807,2.74152983,1.913375559,2.056259612,4.027086884,1.809932284,0.088187702,1.480219896,0.17157076,0.109715706,0.043722119,0.028534844,0,0.664444444,0.664444444,0,-0.040873961,0.664444444,0,0.664444444,1.201,2.352,1,0.327346939,0.040716846,8.435766193,4.936,7.638272164
15233.78225,53.29406335,1.360437365,1.306304059,153.6143377,2.933127572,2.528205128,-516.3887427,16.53601455,-0.33872423,8.907555556,0.8601,-0.02442914,0.116381526,-0.059550038,0.152291746,1.273431397,0.972493123,0.965419848,1.023327164,12.01509402,28.39090064,-0.338223351,2.881622635,2.875665897,1.990363012,2.057589003,4.028410128,1.92893371,0.14112028,2.416629033,0.17293868,0.109379736,0.044447978,0.028348923,0,0.633958727,0.633958727,2.154583366,-0.007404239,0.633958727,2.154583366,0.633958727,1.894,2.773,1,0.487346939,0.038966408,8.725994381,5.574,7.602059991
7078.112648,73.01137859,1.534933858,1.526370322,148.4595819,3.482539683,3.403880071,-334.3224969,35.16210479,-0.350464348,-3.349202474,1.217637804,-0.049299326,-0.02700373,-0.0571661,0.030868849,1.258307809,1.055367225,0.93879944,1.390613861,8.353546873,26.93680847,-0.338114663,2.568442807,2.74152983,1.913375559,2.056259612,4.027086884,1.809932284,0.088187702,1.480219896,0.17157076,0.109715706,0.043722119,0.028534844,0,0.664444444,0.664444444,0,-0.040873961,0.664444444,0,0.664444444,1.201,2.352,1,0.327346939,0.040716846,8.435766193,4.936,7.602059991
7199.211543,74.72004398,1.552811134,1.533239888,150.1386994,3.473015873,3.57437276,-394.4306,35.16210479,-0.660414098,0.210449219,1.217637804,-0.044862598,-0.062798232,0.016533853,0.047393196,1.189064486,1.049061403,0.885114589,1.431203858,8.492801549,12.76214045,-0.336704418,2.57322142,2.745508503,1.911344027,2.055603811,4.026347956,1.79134249,0.088187702,1.446345222,0.17157076,0.109715706,0.043722119,0.028534844,0,0.675694444,0.675694444,0,-0.053096183,0.675694444,0,0.675694444,1.201,2.352,1,0.327346939,0.040716846,8.435766193,5.324,7.602059991
7334.1072,89.22540617,1.713133883,1.75162245,148.4565446,3.343964335,3.200523756,-361.6096253,52.72373752,0.257370514,6.869029804,1.491021954,-0.080846085,0.021518449,-0.080113087,0.161596551,1.205236518,1.018699103,0.916895389,0.964119958,9.126931311,12.03606712,-0.338071864,2.748727601,2.811257276,1.93519641,2.058943295,4.042484976,1.871334393,0.09112028,1.922529931,0.171250466,0.10934561,0.043823664,0.028287606,0,0.536162551,0.536162551,0,0.725326909,0.536162551,0,0.627790638,0.631,2.478,1,0.388571429,0.046464646,8.491875383,6.542,7.602059991
7413.35665,99.66489435,1.730441006,1.667233554,147.1605118,3.269661637,3.306303779,343.800963,40.69862128,0.971965785,-1.367614185,1.129046909,-0.175525277,-0.005261029,-0.141545656,0.071800923,1.287262246,0.642836275,1.003261142,1.074444211,8.611094021,9.436346592,-0.338168105,2.878857382,2.789529978,1.922854939,2.057321961,4.029012754,1.914111704,0.087398764,2.191478596,0.169241176,0.109996967,0.043716577,0.027869954,0,0.629183813,0.629183813,0,0.018523873,0.629183813,0,0.629183813,0.856,2.407,1,0.449795918,0.050123457,8.5465578,6.524,7.585026652
16149.8853,73.03402422,1.663769099,1.509584318,145.4324642,3.273019547,2.859499618,714.5019985,-26.80463836,-0.00604948,-7.933006825,0.508690071,-0.050344794,0.043331954,0.142337007,0.148307052,1.010690292,0.978962166,0.877506968,1.363967339,11.29255245,9.06929156,-0.371837441,2.923884666,2.920014316,1.947020766,2.059000611,4.042707293,1.893588322,0.084175836,2.455760177,0.169801957,0.108641315,0.043100972,0.02758421,0,0.544302787,0.544302787,1.601017161,0.789913076,0.544302787,1.617185537,0.665167199,0.866,3.546,1,0.528163265,0.050118203,8.690305809,5.251,7.552841969
7735.289324,80.56265709,1.522417713,1.515305389,153.1818988,3.888888889,4.098484848,-258.228645,54.29085146,0.211716066,1.472222222,3.313131313,-0.18079922,0.051975965,0.035925411,0.045524435,1.050870166,1.118098706,0.945132855,0.826654026,9.822276327,9.54908219,-0.338175452,2.755347386,2.771364259,1.937526359,2.057203937,4.028228878,1.853139671,0.087398764,1.635451625,0.174043487,0.107788791,0.04375291,0.027996807,0,0.704676871,0.704676871,0,-0.225244237,0.704676871,0,0.751797052,0.914,2.238,1,0.466938776,0.050718954,8.555836815,6.25,7.537602002
8199.163624,61.80594105,1.527692095,1.42134389,147.6648758,3.384722222,3.015775034,-491.9279735,41.35495036,-0.695412967,-1.704528853,1.144834023,0.044007804,0.019541423,-0.080998895,0.066362744,1.18913556,1.122448634,0.921805411,1.054697396,9.856692777,9.744642042,-0.374306933,2.705066974,2.824948266,1.938735378,2.057174136,4.028086488,1.882223135,0.09112028,1.640946743,0.1741217,0.110050716,0.044416026,0.028786928,0,0.655844317,0.655844317,1.622313458,-0.039054521,0.655844317,1.622313458,0.655844317,1.127,2.34,1,0.405714286,0.043921569,8.515792211,5.888,7.508638306
13722.1263,59.44970178,1.469951412,1.390346806,153.5737757,3.057777778,2.748538012,-351.2828036,33.79875575,-0.471649537,6.352604495,0.979416089,-0.049787257,0.143510981,-0.070936884,0.055912751,1.24396496,1.001947288,0.887892505,0.889524709,11.43836343,9.899887358,-0.378519408,2.846136485,2.856099375,1.979298145,2.057566233,4.028399254,1.904360319,0.136763827,2.157243322,0.171893418,0.110168715,0.043916866,0.02857288,0,0.642631567,0.642631567,0,-0.019649418,0.642631567,0,0.642631567,1.569,2.71,1,0.407346939,0.035343915,8.683215975,5.531,7.508638306
9495.741507,71.56293092,1.526794183,1.489449462,148.7358838,3.611111111,3.297037037,-528.0039717,125.9671977,-0.614103373,2.735941043,0.879954649,-0.028663485,-0.054998509,-0.006733919,0.010377307,0.973286882,1.035237843,0.929682705,1.334669387,8.601467937,15.82188571,-0.338003117,2.619181914,2.797458519,1.93439401,2.057605015,4.028204969,1.881150905,0.095417517,1.584158433,0.171306707,0.108706703,0.043170979,0.028367645,0.681298658,0.635763889,0.635763889,0,0.505422336,0.635763889,0,0.681298658,1.087,2.181,1,0.367346939,0.038300654,8.464425126,7.208,7.494850022
7187.618493,96.45862489,1.802216418,1.828808224,145.5420729,3.035893919,2.545173962,59.801082,45.79747399,0.135457222,-2.803758897,0.288462908,-0.018131201,0.015623655,-0.070205888,0.171953051,1.286183894,0.932281437,0.93626204,1.220491448,8.120179626,10.7613506,-0.338069435,2.829221299,2.820221827,1.927781536,2.058998831,4.042839647,1.900214086,0.09112028,2.100259359,0.171250466,0.10934561,0.043823664,0.028287606,0,0.493810014,0.493810014,0,0.991499748,0.493810014,0,0.493810014,0.631,2.56,1,0.388571429,0.046464646,8.491875383,6.679,7.494850022
